id	C1	C2	C3	C4	J1	J2	J3	J4
ACAP1	8.96289600533726	9.62570884306447	9.04439411935845	8.91886323727459	5.61470984411521	5.61470984411521	5.55458885167764	6.22881869049588
HNF4A-AS1	5.4262647547021	5.08746284125034	4.85798099512757	5	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736
ZDHHC11B	9.61654884377899	10.1045987535644	9.7515440590891	9.62570884306447	6.20945336562895	6.98868468677217	6.70043971814109	6.59991284218713
CREB3L3	7.99435343685886	7.97727992349992	7.56985560833095	7.22881869049588	3.8073549220576	3.70043971814109	4.39231742277876	4.4594316186373
PCSK9	7.64385618977472	8.78790255939143	8.42206476617281	7.75488750216347	3	3.32192809488736	4.24792751344359	3.90689059560852
SYCP1	4.85798099512757	5.58496250072116	4.8073549220576	4.39231742277876	0	1	1	1
ABO	9.70390357344466	9.89026427702111	9.467605550083	9.29232163280204	4.64385618977472	5.39231742277876	6.04439411935845	5.90689059560852
FAM83A	11.4470832262097	11.9188632372746	11.2708792953288	11.2106713437856	7.3037807481771	6.64385618977472	7.85798099512757	7.91288933622996
IGLL1	3.58496250072116	3.4594316186373	3.16992500144231	2.58496250072116	0	0	0	0
BST2	9.76983784362944	10.3083390301394	9.74651432113846	9.4241662888181	5.97727992349992	6.20945336562895	6.79441586635011	6.58496250072116
APOL3	7.76155123244448	8.21431912080077	7.53915881110803	7.43462822763672	4	4.16992500144231	4.85798099512757	4.39231742277876
PNMT	9.13699111208023	9.73809225962049	9.13442632022093	9.14210705730255	5.20945336562895	5.20945336562895	5.78135971352466	6.2667865406949
SOX21-AS1	6.6724253419715	7.35755200461808	6.85798099512757	6.71424551766612	4	3.8073549220576	4.16992500144231	4.08746284125034
IFI44L	7	7.38370429247405	7.3037807481771	6.20945336562895	2.58496250072116	2	2.8073549220576	3.32192809488736
EVPL	9.38154295118458	9.73809225962049	9.211888294546	9.39231742277876	6.33985000288462	5.24792751344359	5.95419631038687	6.2667865406949
ACSL5	9.24555270625568	9.62205181945638	9.17492568250068	8.95128471496697	5.8073549220576	5.93073733756289	6.5077946401987	6.37503943134692
TNFSF14	5.12928301694497	5.58496250072116	5.70043971814109	5.16992500144231	1.58496250072116	2.58496250072116	1.58496250072116	2
APOBR	10.7821791938312	11.3772105303886	11.1452953349336	10.8948177633079	6.10852445677817	5.78135971352466	7.4757334309664	7.02236781302845
MUC1	10.6110247973074	11.3128829552844	10.742309436084	10.5745935273376	7.33091687811462	6.53915881110803	7.21916852046216	7.73470962022584
NTS	4.32192809488736	3.90689059560852	4.39231742277876	3.4594316186373	0	0	0	1
SLC14A1	8	8.31741261376487	7.53138146051631	7.57742882803575	4.39231742277876	4.32192809488736	4.90689059560852	4.95419631038687
GASK1B	5.78135971352466	6.32192809488736	5.85798099512757	6.16992500144231	2.8073549220576	1.58496250072116	2.32192809488736	2.8073549220576
RCSD1	7.40087943628218	8.04984854945056	7.97154355395077	7.36632221424582	3.16992500144231	3.58496250072116	4.08746284125034	4.52356195605701
P2RY8	8.70043971814109	8.81378119121704	8.43462822763673	8.21916852046216	3.16992500144231	2.58496250072116	4.58496250072116	4.24792751344359
TPSG1	4.16992500144231	4.24792751344359	4.16992500144231	3.70043971814109	1	0	1	0
PCK1	4.16992500144231	5.04439411935845	4.08746284125034	4.95419631038687	0	1	0	1
CDK15	5.95419631038687	6.55458885167764	6.32192809488736	6.10852445677817	2.32192809488736	0	1.58496250072116	1
TRBC2	4.85798099512757	5.35755200461808	4.58496250072116	4.64385618977472	0	1.58496250072116	1	1
SHCBP1L	4.4594316186373	5.24792751344359	4.70043971814109	4.32192809488736	1.58496250072116	1.58496250072116	1.58496250072116	2
RAG2	2.32192809488736	3.16992500144231	2.8073549220576	2.58496250072116	0	0	0	0
CDH1	11.7627972624982	12.2635626398206	11.5444815223108	11.602698865018	8.33985000288462	7.51569983828404	8.62570884306447	8.68999797141945
C3orf80	3.70043971814109	4.58496250072116	3.58496250072116	3.8073549220576	1	1	1	1
HPGD	10.8105716347411	11.3236177632916	10.9255544398736	10.523561956057	5.70043971814109	6.16992500144231	7.40087943628218	7.11894107272351
LGALS9	8.95710204156229	9.46352437327118	8.83920378809694	8.58496250072116	4.39231742277876	3.16992500144231	5.08746284125034	4.90689059560852
CSF2RB	9.55074678538324	10.1636496760158	9.86418614465428	9.47370574961942	3.70043971814109	3.32192809488736	5.61470984411521	5.08746284125034
GASK1B-AS1	3.90689059560852	4.64385618977472	3.90689059560852	4.08746284125034	0	1	1	1
HSBP1L1	6.68650052718322	7.65105169117893	7.03342300153745	6.76818432477693	3.4594316186373	3.70043971814109	4.08746284125034	4.16992500144231
CD244	5.4262647547021	5.4594316186373	5.39231742277876	5.16992500144231	1	2	0	0
LINC01088	6.78135971352466	7.44294349584873	6.71424551766612	6.7279204545632	1.58496250072116	2.32192809488736	3.4594316186373	3
KRT19	9.13955135239879	9.64205169292798	9.22158712126481	8.90388184573618	5.83289001416474	5.58496250072116	6.56985560833095	6.33985000288462
MOB3B	6.97727992349992	7.85798099512757	7.52356195605701	6.84549005094437	3.32192809488736	4.24792751344359	4.16992500144231	3.90689059560852
PVT1	10.2550285698187	10.9765641234153	10.2714630279044	10.0154150523867	7.2667865406949	7.13955135239879	7.75488750216347	7.53915881110803
SLC6A19	6.84549005094437	7.3037807481771	6.90689059560852	6.75488750216347	2	2	3.70043971814109	3.16992500144231
TRBJ2-6	2.58496250072116	2.32192809488736	2.32192809488736	2	0	0	0	0
ARPP21	8.51569983828404	8.79441586635011	8.4797802640291	8.35755200461808	4.95419631038687	4.8073549220576	5.90689059560852	5.75488750216347
TRIM10	12.0299773465896	12.3564519702218	11.65999589243	11.6302671250268	8.2240016741981	7.49185309632967	8.87958324961278	8.72451385311995
EIF5AP2	5.61470984411521	6.4757334309664	5.85798099512757	6.08746284125034	3.16992500144231	3	3.32192809488736	3.58496250072116
SOX21	7	7.72109918870718	7.16992500144231	7	4	3	4.39231742277876	3.4594316186373
TESMIN	6.96578428466209	7.4262647547021	6.85798099512757	6.90689059560852	2.32192809488736	3	3.70043971814109	4
USP18	8.17492568250068	8.72109918870719	8.28540221886225	7.90086680798075	5.35755200461808	5	5.93073733756289	5.16992500144231
CCR7	5.6724253419715	6.20945336562895	5.4262647547021	5.32192809488736	2.32192809488736	2	3	2.8073549220576
CLDN7	4.75488750216347	5.52356195605701	4.8073549220576	4.64385618977472	1.58496250072116	1	0	1.58496250072116
PRSS57	4.32192809488736	5.4594316186373	5.20945336562895	4.52356195605701	2	1.58496250072116	1	1.58496250072116
HMGN1P17	5.20945336562895	5.58496250072116	4.75488750216347	4.24792751344359	0	0	1	1.58496250072116
CRYBG1	10.1984450414524	10.7090838125503	10.1267044728432	10.2395985292491	4	6.61470984411521	3.8073549220576	4.85798099512757
CACNA1H	5.93073733756289	7.03342300153745	6.4093909361377	6.44294349584873	2.32192809488736	2.8073549220576	3.32192809488736	3.58496250072116
PLXNC1	8.38370429247405	9.11894107272351	8.82972273508606	8.54303182025524	5.24792751344359	5.93073733756289	6.28540221886225	5.39231742277876
KRT2	2.32192809488736	2.32192809488736	2.8073549220576	2	0	0	0	0
ENG	10.9837061926593	11.5588989811467	10.9454438363779	10.7228075311695	6.33985000288462	8.12928301694497	7.32192809488736	7.4178525148859
SLC11A1	6.4757334309664	7.24792751344359	6.94251450533924	6.56985560833095	4.08746284125034	3.58496250072116	3.90689059560852	4.4594316186373
LINC02573	4.24792751344359	4.58496250072116	3.4594316186373	4	0	1	1	1
VWA5A	10.410451351504	11.0640690803855	10.7673568541257	10.2514824106202	6.62935662007961	7.12928301694497	7.96578428466209	7.57742882803575
S100A3	7.10852445677817	7.90086680798075	7.20945336562895	6.8703647195834	3.58496250072116	4.4594316186373	4.4594316186373	4.32192809488736
NECTIN1	9.4594316186373	10.0430272835945	9.43671154213721	9.43254190038826	6.8703647195834	6.55458885167764	7.18982455888002	7.3037807481771
SH3TC2	9.48784003382305	10.0443941193585	9.40514146313634	9.55650605467193	5	6.91886323727459	5.55458885167764	5.55458885167764
CRB2	5	6.10852445677817	5.35755200461808	5.28540221886225	2.32192809488736	2.8073549220576	2.32192809488736	2.8073549220576
CNRIP1	10.6847486204216	11	10.3815429511846	10.2796105810525	7.39231742277876	7.61470984411521	8.2045711442492	8.12412131182919
FAM238B	4.24792751344359	4.75488750216347	4.95419631038687	4	0	1	1.58496250072116	1
TBC1D10C	6	7.17990909001493	6.56985560833095	6.02236781302845	3.58496250072116	3.32192809488736	2.8073549220576	2.58496250072116
XAF1	7.59991284218713	8.39660478118186	8.17990909001493	7.2667865406949	3.90689059560852	2.8073549220576	4.52356195605701	4.24792751344359
EPSTI1	11.1959872980285	11.6952282914958	11.2691266791494	10.8193807908646	7.93073733756289	7.82654848729092	8.82017896241519	8.52356195605701
MTUS2	6.88264304936184	7.59245703726808	7.15987133677839	7.06608919045777	3.32192809488736	3.8073549220576	4.24792751344359	4.70043971814109
LRRC2	6.61470984411521	7.10852445677817	6.6724253419715	6.52356195605701	3.16992500144231	2.58496250072116	4.08746284125034	3.8073549220576
LINC01366	8.94836723158468	9.61838550225861	9.07681559705083	8.72109918870719	5.35755200461808	5.93073733756289	6.55458885167764	6.28540221886225
PARP15	7.86418614465428	8.62205181945638	8.13955135239879	8.05528243550119	4.75488750216347	4.4594316186373	5.64385618977472	5.49185309632967
MS4A4E	2	3	3.16992500144231	2.58496250072116	0	0	0	0
FAM83A-AS1	8.1548181090521	8.67948009950545	8.07146236255662	7.93073733756289	3.8073549220576	3	4.58496250072116	5.12928301694497
UBA7	8.40087943628218	8.95710204156229	8.4093909361377	8.18487534290828	5.6724253419715	4.75488750216347	5.52356195605701	6.04439411935845
SLC22A16	5.88264304936184	6.3037807481771	5.6724253419715	5.49185309632967	2.32192809488736	2	3	3.32192809488736
DENND2D	9.08214904135387	9.48179943166575	8.9915218460757	8.79116288855502	5.83289001416474	5.4594316186373	6.4594316186373	6.68650052718322
TNFRSF14-AS1	4.75488750216347	5.90689059560852	5.24792751344359	5.7279204545632	2.32192809488736	1	2.32192809488736	2
BTRC	11.9222127177854	12.4747199465265	11.9618114080872	11.8834069863884	9.07146236255662	9.0389189892923	9.89935692292311	9.69522829149575
TMC8	8.88264304936184	9.81217730551445	9.37068740680722	9.03617361255349	5.49185309632967	4.39231742277876	5.75488750216347	6.32192809488736
SEC14L3	7.22881869049588	8.3264294871223	7.74146698640115	7.49185309632967	2.32192809488736	2	3.8073549220576	4.16992500144231
KRT1	2	3	2.32192809488736	3	0	0	0	0
CYRIA	4.39231742277876	4.90689059560852	4.24792751344359	4.52356195605701	2	2	1	2
PTPRR	2.8073549220576	3.4594316186373	2.8073549220576	3.32192809488736	0	0	1	0
ARL11	3	4	3.32192809488736	3	1	0	0	0
GKN2	2.58496250072116	2.8073549220576	2	2	0	0	0	0
DNAJA4-DT	5	5.90689059560852	5.20945336562895	4.70043971814109	1	1.58496250072116	2	0
VWCE	6.89481776330794	7.76155123244448	6.97727992349992	7.07681559705083	4.90689059560852	4.4594316186373	4.70043971814109	4.90689059560852
PLVAP	9.34651373316563	9.72451385311995	9.11634396123747	8.88264304936184	6.44294349584873	5.04439411935845	6.4093909361377	6.22881869049588
FES	8.20945336562895	9.07948478382682	8.71424551766612	8.5274770060604	5.88264304936184	5.7279204545632	6.49185309632967	6.2667865406949
OAS1	5.85798099512757	6.56985560833095	6.59991284218713	5.49185309632967	1.58496250072116	3.32192809488736	2.32192809488736	2.58496250072116
TNS1	8.15987133677839	8.94544383637791	8.52356195605701	8.23840473932508	4.70043971814109	5.8073549220576	5.70043971814109	5.88264304936184
MYO1G	8.51569983828404	9.36632221424582	8.99435343685886	8.85486838326024	4.8073549220576	4.70043971814109	5.93073733756289	6.22881869049588
TM6SF1	3.4594316186373	3.58496250072116	4.24792751344359	3.8073549220576	1	1.58496250072116	1.58496250072116	1
SLC2A14	8.82017896241519	9.13699111208023	8.62570884306447	8.43879185257826	6.2667865406949	5.7279204545632	6.70043971814109	6.2667865406949
LRP1	11.733015321686	12.4764930773416	11.8887432488983	11.8898841703028	7.05528243550119	9.29462074889163	7.28540221886225	7.33985000288462
VAV1	7.13955135239879	7.7279204545632	7.4093909361377	7.11894107272351	4.24792751344359	3.58496250072116	4.85798099512757	4.85798099512757
PAQR9	9.14465824283188	9.72962074355304	9.05528243550119	8.84862294042934	6.4262647547021	5.78135971352466	6.91886323727459	6.53915881110803
SPTBN4	8.98868468677217	9.49385544924082	8.82336724004623	8.92777796208234	6.84549005094437	6.52356195605701	6.95419631038687	7.04439411935845
SYNGR1	10.6750749203854	11.1522848423066	10.4522412404308	10.3901689562002	8.08214904135387	8.45121111183233	8.4757334309664	8.55074678538324
ITLN1	6.12928301694497	6.20945336562895	5.93073733756289	5.55458885167764	1	1.58496250072116	1.58496250072116	3.32192809488736
SH3TC2-DT	6.94251450533924	7.6724253419715	6.94251450533924	7.09803208296053	4.16992500144231	4.70043971814109	3.90689059560852	4.95419631038687
LCP2	9.83605035505807	10.6174674652942	10.1786648510065	9.86263735755879	6.37503943134692	6.53915881110803	7.43462822763672	7.65105169117893
ALPL	5.61470984411521	6.20945336562895	5.6724253419715	5.35755200461808	3.32192809488736	2.32192809488736	3	3.32192809488736
KIAA1522	9.14720492494223	9.92629599478111	9.46147944728616	9.14210705730255	6.08746284125034	7.15987133677839	6.89481776330794	6.75488750216347
HNF4A	5	5.75488750216347	4.95419631038687	4.52356195605701	1	2	0	1.58496250072116
EPHB6	8.72109918870719	9.37068740680722	9.10328780841202	8.67595703294175	6.52356195605701	6.8073549220576	6.93073733756289	6.88264304936184
IL1RN	5.04439411935845	6.24792751344359	5.32192809488736	5.16992500144231	0	2	2	1
ERAP2	7.17990909001493	7.7279204545632	7.02236781302845	7.07681559705083	4	5.20945336562895	4.16992500144231	4.52356195605701
DLK1	3.90689059560852	4.75488750216347	3.70043971814109	4.32192809488736	1	1	0	1.58496250072116
CD53	5.35755200461808	6.28540221886225	5.49185309632967	5.24792751344359	2.58496250072116	3.16992500144231	3.16992500144231	3.16992500144231
RTP4	2.32192809488736	2.32192809488736	1.58496250072116	2.32192809488736	0	0	0	0
DEGS2	4.39231742277876	4.24792751344359	4.52356195605701	3.90689059560852	1	1	2	2
TRBJ2-2P	4.24792751344359	4.85798099512757	4.4594316186373	3.58496250072116	0	0	1	1.58496250072116
GSTM1	8.4093909361377	9.09539702279256	8.49185309632967	8.36194377373524	5.93073733756289	6.14974711950468	6.28540221886225	6.68650052718322
LINC01215	10.7984718011016	11.3286749273279	11.0251395622785	10.7245138531199	7.56985560833095	6.84549005094437	8.4262647547021	8.34429590791582
PRG2	5.4262647547021	6.24792751344359	5.70043971814109	5.4594316186373	1	2.32192809488736	3	2.32192809488736
YBX2	5.7279204545632	6.88264304936184	6.52356195605701	6.4757334309664	2.32192809488736	3	2.58496250072116	4
ACP3	5.4262647547021	6.16992500144231	4.85798099512757	5.4262647547021	1	2.8073549220576	2	2
ATAD3C	4.75488750216347	5.12928301694497	4.08746284125034	4.16992500144231	2.32192809488736	1.58496250072116	1.58496250072116	2
IGHD	2.58496250072116	3.90689059560852	4.16992500144231	3.70043971814109	0	0	0	1
UCA1	9.68825030913318	10.427312844135	9.98868468677217	9.4797802640291	6.04439411935845	6.02236781302845	7.32192809488736	7.21916852046216
GNA15	10.3431857154479	10.8948177633079	10.4367115421372	10.1836353814732	6.52356195605701	6.4757334309664	7.97154355395077	7.7279204545632
HPGDS	9.99293833616581	10.609178738142	10.654636028528	9.56414948998573	5.35755200461808	5.55458885167764	7.16992500144231	6.94251450533924
AQP1	7.37503943134692	7.20945336562895	6.76818432477693	6.71424551766612	5.12928301694497	4.16992500144231	4.4594316186373	4.64385618977472
FAM47E	4	5.04439411935845	4.4594316186373	4.58496250072116	1.58496250072116	1	1	2.32192809488736
ASIC4	7.54689445988764	8.04439411935845	7.27612440527424	7.20945336562895	5.12928301694497	4.39231742277876	4.90689059560852	5.4262647547021
MYLK3	6	7.01122725542325	6.53915881110803	6.58496250072116	2	2.8073549220576	3.8073549220576	3.58496250072116
C1orf105	7.45121111183233	8.2045711442492	7.49185309632967	7.60733031374961	3.16992500144231	4	4.75488750216347	5.04439411935845
EPB42	12.8832160400522	13.357689449961	12.8087631164504	12.7536346188534	9.88417051910844	9.30833903013941	10.632995197143	10.6229669447905
CCDC173	8.4093909361377	8.93663793900257	8.2336196767597	8.09803208296053	6.04439411935845	6.4093909361377	6.22881869049588	6.4262647547021
PTPRB	6.04439411935845	7.24792751344359	7.27612440527424	6.12928301694497	1.58496250072116	3	3.58496250072116	2.8073549220576
LGALS3BP	8.37068740680722	8.84549005094438	8.55842071326866	8.19475685442225	5.55458885167764	6.68650052718322	5.64385618977472	5.90689059560852
P2RX7	4.08746284125034	5.24792751344359	5.28540221886225	4.70043971814109	1.58496250072116	1	2.32192809488736	2
RHOH	6.4757334309664	7.03342300153745	6.39231742277876	6.22881869049588	4	4.24792751344359	4.39231742277876	3.32192809488736
FAM89A	9.45738087907253	10.0457596613827	9.56985560833095	9.20945336562895	6.88264304936184	6.55458885167764	7.49984588708321	7.40087943628218
ZNF296	6.20945336562895	6.35755200461808	5.78135971352466	5.49185309632967	3.90689059560852	3.4594316186373	3.16992500144231	3.8073549220576
IFIT1B	4	4.70043971814109	3.8073549220576	3.8073549220576	1	1	2	1.58496250072116
ALDH3B1	8.05528243550119	8.86418614465428	8.2336196767597	8.33539035469392	6.35755200461808	6.18982455888002	6.35755200461808	6.4594316186373
RYR3	10.0741414627525	10.7992816215219	10.3652288492515	10.2796105810525	7.65105169117893	7.32192809488736	8.09275714091985	8.44708322620965
H2AC5P	1.58496250072116	2.32192809488736	2	1.58496250072116	4.08746284125034	3.70043971814109	4	4.08746284125034
CD33	6.08746284125034	6.78135971352466	6.2667865406949	5.70043971814109	4.08746284125034	3.8073549220576	3.90689059560852	4.08746284125034
RASAL3	6.5077946401987	7.11894107272351	6.59991284218713	6	4	3	3.70043971814109	4.24792751344359
CYP4F12	7.06608919045777	7.74146698640115	7.33091687811462	7.38370429247405	5	3.70043971814109	4.4594316186373	5.12928301694497
MAOA	7.44294349584873	7.75488750216347	7.2667865406949	6.95419631038687	4.52356195605701	5.55458885167764	4.8073549220576	4.90689059560852
S100A4	12.567005370247	12.874020767659	12.2670792656712	11.9516489859046	9.37937836707126	8.6724253419715	10.0552824355012	9.94104760634058
MIAT	7.36632221424582	7.81378119121704	7.467605550083	7.34872815423108	5.49185309632967	5.04439411935845	5.83289001416474	5.4262647547021
TANC1	12.5164387346079	12.9240701855853	12.3523193548468	12.4744664641326	10.4918530963297	10.1661630826461	10.6978363579624	10.8113746935099
TRPV2	8.35755200461808	8.6582114827518	8.66888498426625	8.10328780841202	5.75488750216347	6.7279204545632	6.08746284125034	6.20945336562895
RBBP8NL	1.58496250072116	2	2	1.58496250072116	0	0	0	0
TMEM144	5.95419631038687	6.32192809488736	6.08746284125034	6.18982455888002	3.58496250072116	4.39231742277876	4.16992500144231	4.24792751344359
NPR3	7.15987133677839	7.62935662007961	7.10852445677817	7.04439411935845	1	4	2.58496250072116	3.32192809488736
VIL1	5.58496250072116	5.64385618977472	5.4594316186373	5.75488750216347	2.8073549220576	1	3	2.32192809488736
ENTHD1	2	2.32192809488736	2.58496250072116	1.58496250072116	0	0	0	0
KCNQ4	6.4262647547021	6.95419631038687	6.33985000288462	6.28540221886225	3.70043971814109	2.8073549220576	4.16992500144231	4.16992500144231
PLCB2	8.59991284218713	9.4858293087019	9.10328780841202	8.72451385311995	5.52356195605701	6.70043971814109	6.4093909361377	6.58496250072116
ARHGAP25	5.70043971814109	6.22881869049588	6.52356195605701	5.75488750216347	2.32192809488736	2.32192809488736	3.70043971814109	3.4594316186373
SERP2	7.07681559705083	7.4262647547021	7.13955135239879	7.01122725542325	5	4.90689059560852	5.52356195605701	5.39231742277876
CSGALNACT1	7.4757334309664	7.90689059560852	7.29462074889163	7.2667865406949	4.90689059560852	5.32192809488736	5.39231742277876	5.7279204545632
PGA5	2.8073549220576	2.58496250072116	2.32192809488736	1.58496250072116	0	0	0	0
UBASH3A	6.2667865406949	7.53915881110803	6.74146698640115	6.79441586635011	2	2.58496250072116	4.08746284125034	3.58496250072116
TMEM63C	5.93073733756289	7.15987133677839	6.49185309632967	6.52356195605701	3.16992500144231	3.58496250072116	3.32192809488736	4.4594316186373
AMHR2	8.48784003382305	8.88264304936184	8.4178525148859	8.22881869049588	5.24792751344359	4.75488750216347	6.33985000288462	6.02236781302845
TRIM63	4.8073549220576	5.39231742277876	5.32192809488736	4.95419631038687	2	1	3	1.58496250072116
LGALS3	10.4398308839814	10.7507069862249	10.1885888457073	9.97297978606629	8.35314682549808	8.4093909361377	8.40514146313634	8.5077946401987
GRHL3	3.32192809488736	3.58496250072116	3.16992500144231	3.58496250072116	0	0	1.58496250072116	0
MIR3150BHG	5	5.83289001416474	5.64385618977472	5.08746284125034	2.32192809488736	3.4594316186373	2.32192809488736	2
ANKRD36BP2	9.24317398347295	9.83447104998422	9.39016895620018	9.25502856981873	6.28540221886225	5.4262647547021	7.05528243550119	6.98868468677217
BBOF1	7.94836723158468	8.5274770060604	8.09803208296053	8.04984854945056	5.85798099512757	6.2667865406949	6.10852445677817	6.5077946401987
DEF6	9.25738784269265	10.0320457269308	9.39016895620018	9.33985000288462	5.75488750216347	7.34872815423108	6.78135971352466	6.79441586635011
PLA2G2C	2.8073549220576	3.70043971814109	3.32192809488736	3.16992500144231	0	1	1	1
ATP2B2	4	4.52356195605701	4	4.24792751344359	2.32192809488736	2.58496250072116	2.32192809488736	2.32192809488736
LTF	2.58496250072116	2.58496250072116	2	1.58496250072116	0	0	0	0
GAS2L2	3.16992500144231	3.90689059560852	5.12928301694497	4.24792751344359	1	1	1	0
ZNF573	5.7279204545632	5.97727992349992	6.10852445677817	5.70043971814109	3.90689059560852	3.32192809488736	4.08746284125034	4.08746284125034
LINC02829	2.8073549220576	3	2.32192809488736	3.4594316186373	0	0	1	0
IL9R	8.04984854945056	8.8703647195834	8.57364718749332	8.19967234483636	4.95419631038687	4.32192809488736	6.08746284125034	5.75488750216347
CNKSR3	10.1382718001722	10.7364019313183	10.2443638351205	10.0512089409148	7.79441586635011	7.49185309632967	8.35314682549808	8.39231742277876
HSP90AA5P	2.58496250072116	3.16992500144231	2.8073549220576	2.32192809488736	1	0	0	0
MEIOB	5.70043971814109	6.58496250072116	5.78135971352466	5.7279204545632	2.8073549220576	3.32192809488736	4	3.4594316186373
CLVS1	1.58496250072116	1.58496250072116	2	1.58496250072116	0	0	0	0
H3C13	4.39231742277876	4.64385618977472	4.58496250072116	4.08746284125034	6.52356195605701	6.12928301694497	7.05528243550119	7.15987133677839
APOL4	11.930367747439	12.3157156580222	11.5821419816588	11.6577650352654	9.32192809488736	8.33985000288462	9.68474862042163	9.54882190845875
ESRRG	5.39231742277876	5.93073733756289	5.61470984411521	5.20945336562895	1	0	3	1
MORC1	4.16992500144231	4.75488750216347	4.75488750216347	4.4594316186373	2.32192809488736	2	1	2.32192809488736
LY86-AS1	3.16992500144231	4.39231742277876	3	3.58496250072116	0	1	1	0
ARHGEF6	10.1019756709492	10.9329528921947	10.5206186805563	10.2384047393251	6.4262647547021	7.15987133677839	8.08746284125034	7.94836723158468
MAP2K6	5.83289001416474	6.08746284125034	5.4594316186373	5.7279204545632	3.70043971814109	3.70043971814109	4.16992500144231	4
TRAF3IP3	6.71424551766612	7.67948009950545	7.17990909001493	6.8703647195834	2.58496250072116	2	4.16992500144231	4.08746284125034
SLC28A3	3	4.39231742277876	4.16992500144231	3.16992500144231	1	0	0	1
FUOM	5.08746284125034	5.88264304936184	4.8073549220576	5.24792751344359	3	3.16992500144231	3	3.32192809488736
EPS8L3	3.32192809488736	2.32192809488736	3	2.58496250072116	0	1	0	0
ARL9	8.37503943134693	8.77478705960117	8.18982455888002	8.02790599656988	5.35755200461808	4.85798099512757	6.2667865406949	6.08746284125034
AIFM2	10.8540891798706	11.1535520317081	10.57931593758	10.5087851620645	8.12928301694497	9.17741953798924	8.40514146313634	8.37503943134693
PRDM11	10.286557761608	10.9614496943982	10.2934716488381	10.3685064615077	7.97154355395077	7.4757334309664	8.45532722030456	8.55458885167764
ARSDP1	4.24792751344359	5.39231742277876	4.08746284125034	4.24792751344359	2	1.58496250072116	2.32192809488736	1.58496250072116
SOWAHA	2	2.32192809488736	1.58496250072116	1.58496250072116	0	0	0	0
CALCB	1.58496250072116	2	2.32192809488736	1.58496250072116	0	0	0	0
LINC02303	1.58496250072116	2	2.32192809488736	1.58496250072116	0	0	0	0
APOC1P1	2	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0	0
MX1	7.34872815423108	7.32192809488736	7.40087943628218	6.08746284125034	4.08746284125034	4.4594316186373	4.64385618977472	4.64385618977472
IRF6	9.20945336562895	9.91438513215544	9.39016895620018	9.2667865406949	6.58496250072116	6.14974711950468	7.52356195605701	7.18982455888002
DPY19L2	8.51963625284321	9.23601419190008	8.72109918870719	8.64024493622235	6.02236781302845	6.71424551766612	6.6724253419715	7
PTH2R	7.59991284218713	8.1548181090521	7.74819284958946	7.57742882803575	3.70043971814109	4.8073549220576	5.35755200461808	5.4262647547021
TNFRSF19	8.30833903013941	9.09803208296053	8.56224242422107	8.39231742277876	5.39231742277876	6.33985000288462	6.55458885167764	6.37503943134692
NCF4	6.58496250072116	7.70735913208088	7.4262647547021	6.89481776330794	1.58496250072116	0	3.32192809488736	3.16992500144231
RHEX	6.84549005094437	7.25738784269265	6.4093909361377	6.33985000288462	2.58496250072116	3.4594316186373	4.52356195605701	3.8073549220576
ATG9B	4.8073549220576	5.49185309632967	5.16992500144231	5.12928301694497	2.58496250072116	3	2	3.32192809488736
APOE	11.1344263202209	11.525031345124	10.9936460600166	10.7448338374995	8.16992500144231	9.29001884693262	9.02790599656988	8.71424551766612
ZNF835	3.8073549220576	4.75488750216347	3.70043971814109	3.8073549220576	1.58496250072116	1.58496250072116	2	2
TRIP6	10.4377520723236	11.0014081943928	10.4304525516655	10.1959872980285	7.35755200461808	8.57742882803575	8.35755200461808	8.13955135239879
ANKRD18CP	3	4	3.58496250072116	3.70043971814109	1.58496250072116	1.58496250072116	1.58496250072116	1
HERC6	8.60733031374961	9.04439411935845	8.78463484555752	8.44708322620965	6.70043971814109	6.52356195605701	7.05528243550119	7.10852445677817
FCGR2A	5.20945336562895	6.02236781302845	5.32192809488736	5.49185309632967	1.58496250072116	1.58496250072116	2.8073549220576	3.32192809488736
CTSE	9.74819284958946	10.2348174311173	9.51766938813381	9.467605550083	7.19967234483636	6.24792751344359	7.49984588708321	7.63662462054365
ALOXE3P1	3.16992500144231	3.90689059560852	4.52356195605701	4.08746284125034	1	1	1	2
IFI27	7.15987133677839	7.68650052718322	7.36632221424582	6.49185309632967	5.04439411935845	5.12928301694497	4.85798099512757	5.12928301694497
LINC02605	4.75488750216347	5.08746284125034	4.85798099512757	5.20945336562895	2.32192809488736	2.58496250072116	3.16992500144231	3.32192809488736
DRAM1	9.37721053038855	9.58496250072116	9.00842862207058	8.78463484555752	6.94251450533924	7.15987133677839	7.56224242422107	7.19967234483636
C3orf86	3.70043971814109	4.52356195605701	4	3.16992500144231	1	1.58496250072116	0	0
NECTIN1-DT	4.24792751344359	5.16992500144231	4.8073549220576	4.16992500144231	1.58496250072116	2.8073549220576	1.58496250072116	1.58496250072116
ATP2B4	11.6388883822523	12.3619437737352	11.8105716347411	11.7557221536423	9.211888294546	9.97297978606629	9.89935692292311	10.0927571409199
GOLGA2P5	8.876516946565	9.50382573799575	9.01680828768655	8.99435343685886	7.08746284125034	7.07681559705083	7.4757334309664	7.49185309632967
